Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,27.542597,27.590414,27.255695,27.303513,18.401405,59914871
2012-01-03,27.542597,27.733866,27.446962,27.733866,18.691446,75524379
2012-01-04,27.733866,27.829498,27.542597,27.733866,18.691446,87055840
2012-01-05,27.638231,27.733866,27.590414,27.733866,18.691446,86006004
2012-01-06,27.733866,27.733866,27.542597,27.733866,18.691446,14719657
2012-01-09,27.733866,27.733866,27.494780,27.733866,18.691446,10033040
2012-01-10,27.733866,27.733866,27.638231,27.733866,18.691446,21027036
2012-01-11,27.733866,27.733866,27.638231,27.686049,18.659216,11468722
2012-01-12,27.686049,27.733866,27.590414,27.686049,18.659216,25050708
2012-01-13,27.686049,27.781681,27.638231,27.686049,18.659216,39540322
2012-01-16,27.733866,27.829498,27.255695,27.351330,18.433632,21498625
2012-01-17,27.303513,27.733866,27.303513,27.733866,18.691446,14306624
2012-01-18,27.686049,27.686049,27.446962,27.686049,18.659216,17525144
2012-01-30,27.733866,28.212034,27.733866,27.877316,18.788124,35299153
2012-01-31,27.877316,28.020767,27.638231,28.020767,18.884806,32144418
2012-02-01,28.020767,28.020767,27.733866,27.781681,18.723669,15108640
2012-02-02,27.829498,28.020767,27.829498,28.020767,18.884806,26631736
2012-02-03,28.068584,28.212034,27.925133,28.212034,19.013712,28881981
2012-02-06,28.355486,28.355486,28.020767,28.164219,18.981483,12701546
2012-02-07,28.212034,28.307669,28.116402,28.164219,18.981483,14597315
2012-02-08,28.212034,28.451120,28.164219,28.451120,19.174843,31857909
2012-02-09,28.451120,28.738024,28.307669,28.738024,19.368204,56097192
2012-02-10,28.738024,28.738024,28.403303,28.403303,19.142620,22189802
2012-02-13,28.307669,28.451120,28.212034,28.259851,19.045935,21840554
2012-02-14,28.259851,28.259851,28.020767,28.116402,18.949257,21156697
2012-02-15,28.164219,28.546755,28.164219,28.546755,19.239296,20961160
2012-02-16,28.546755,28.594572,28.307669,28.451120,19.174843,13134447
2012-02-17,28.451120,28.642389,28.451120,28.594572,19.271526,25283889
2012-02-20,28.690207,28.977108,28.690207,28.929291,19.497110,44496717
2012-02-21,28.977108,29.024925,28.594572,28.929291,19.497110,25495111
2012-02-22,28.929291,29.072742,28.881474,28.977108,19.529337,32063903
2012-02-23,28.977108,28.977108,28.642389,28.738024,19.368204,17310785
2012-02-24,28.690207,28.833656,28.546755,28.833656,19.432655,17655850
2012-02-29,28.929291,29.168377,28.881474,29.168377,19.658247,41111939
2012-03-01,29.168377,29.455278,29.072742,29.359644,19.787149,29404808
2012-03-02,29.455278,29.550913,29.168377,29.359644,19.787149,19250471
2012-03-05,29.120560,29.168377,28.881474,28.977108,19.529337,12681679
2012-03-06,28.929291,28.977108,28.690207,28.881474,19.464886,17862890
2012-03-07,28.690207,28.738024,28.594572,28.594572,19.271526,22069552
2012-03-08,28.642389,28.690207,28.498938,28.690207,19.335978,14815857
2012-03-09,28.690207,28.833656,28.498938,28.785839,19.400431,11074510
2012-03-12,28.881474,28.881474,28.642389,28.690207,19.335978,7838214
2012-03-13,28.881474,29.168377,28.785839,29.024925,19.561565,19048660
2012-03-14,29.264009,29.311827,29.024925,29.120560,19.626017,15390966
2012-03-15,29.216192,29.264009,28.881474,29.072742,19.593790,13524475
2012-03-16,29.072742,29.072742,28.690207,28.690207,19.335978,18924227
2012-03-19,28.690207,28.833656,28.642389,28.785839,19.400431,12778925
2012-03-20,28.833656,28.881474,28.594572,28.642389,19.303751,15092955
2012-03-21,28.642389,28.738024,28.594572,28.738024,19.368204,12527968
2012-03-22,28.642389,28.690207,28.546755,28.690207,19.335978,16884158
2012-03-23,28.642389,28.738024,28.546755,28.738024,19.368204,15288492
2012-03-26,28.738024,28.738024,28.451120,28.498938,19.207073,21424384
2012-03-27,28.690207,28.738024,28.451120,28.690207,19.335978,15621010
2012-03-28,28.785839,28.785839,28.642389,28.690207,19.335978,15765310
2012-03-29,28.690207,28.690207,28.403303,28.451120,19.174843,24291564
2012-03-30,28.307669,28.833656,28.164219,28.833656,19.432655,29058696
2012-04-02,28.498938,28.498938,28.307669,28.403303,19.142620,13405271
2012-04-03,28.690207,28.690207,28.403303,28.546755,19.239296,15579184
2012-04-05,28.212034,28.212034,27.925133,28.020767,18.884806,29946456
2012-04-06,28.020767,28.068584,27.877316,27.877316,18.788124,25778483
2012-04-09,27.781681,27.829498,27.733866,27.733866,18.691446,20760394
2012-04-10,27.733866,27.925133,27.686049,27.781681,18.723669,15889742
2012-04-11,27.733866,27.733866,27.542597,27.590414,18.594765,23369298
2012-04-12,27.590414,27.590414,27.494780,27.542597,18.562538,18757969
2012-04-13,27.638231,27.781681,27.590414,27.781681,18.723669,13842354
2012-04-16,27.733866,27.733866,27.542597,27.686049,18.659216,8512661
2012-04-17,27.733866,27.733866,27.542597,27.542597,18.562538,25009928
